segment_length=2000,segment_step=200.0m,search_width=800m
x_atc_segment_middle,gt1l_veloc,gt1l_correlationValue,gt1r_veloc,gt1r_correlationValue,gt2l_veloc,gt2l_correlationValue,gt2r_veloc,gt2r_correlationValue,gt3l_veloc,gt3l_correlationValue,gt3r_veloc,gt3r_correlationValue
29325698.504,80.38,0.945,0.0,0.934,643.04,0.792,884.17,0.79,-3215.18,0.676,-3215.18,0.664
29325898.504,160.76,0.964,160.76,0.947,1366.45,0.807,1607.59,0.807,-3215.18,0.813,-3215.18,0.81
29326098.504,401.9,0.972,482.28,0.95,2170.24,0.821,2331.0,0.822,-3215.18,0.882,-3215.18,0.885
29326298.504,723.41,0.967,884.17,0.944,2974.04,0.835,3215.18,0.837,-3215.18,0.902,-3215.18,0.908
29326498.504,1286.07,0.949,1446.83,0.933,3215.18,0.843,3215.18,0.844,-3215.18,0.899,-3215.18,0.904
29326698.504,1929.11,0.928,2089.86,0.925,3215.18,0.838,3215.18,0.838,-2572.14,0.888,-2893.66,0.888
29326898.504,2572.14,0.906,2813.28,0.924,3215.18,0.823,3215.18,0.82,-1929.11,0.88,-2170.24,0.875
29327098.504,3215.18,0.893,3215.18,0.935,3215.18,0.803,3215.18,0.796,-1205.69,0.875,-1446.83,0.867
29327298.504,3215.18,0.873,3215.18,0.931,3215.18,0.777,3215.18,0.766,-562.66,0.873,-803.79,0.865
29327498.504,3215.18,0.818,3215.18,0.898,3215.18,0.739,3215.18,0.723,0.0,0.874,-160.76,0.867
29327698.504,3215.18,0.727,3215.18,0.833,3215.18,0.692,3215.18,0.672,562.66,0.875,401.9,0.87
29327898.504,nan,0.576,3215.18,0.709,-3215.18,0.692,-3215.18,0.705,1044.93,0.871,964.55,0.869
29328098.504,nan,0.515,nan,0.546,-3215.18,0.742,-3215.18,0.752,1687.97,0.863,1527.21,0.864
29328298.504,nan,0.635,nan,0.462,-2732.9,0.772,-2572.14,0.781,2411.38,0.855,2170.24,0.859
29328498.504,-3215.18,0.786,-3215.18,0.658,-1848.73,0.798,-1687.97,0.808,3134.8,0.853,2732.9,0.859
29328698.504,-3215.18,0.854,-3215.18,0.803,-1125.31,0.811,-964.55,0.823,3215.18,0.851,3215.18,0.862
29328898.504,-3215.18,0.897,-3215.18,0.894,-482.28,0.804,-401.9,0.817,3215.18,0.838,3215.18,0.855
29329098.504,-3215.18,0.919,-3215.18,0.933,-3215.18,0.799,80.38,0.794,3215.18,0.818,3215.18,0.841
29329298.504,-3215.18,0.929,-3215.18,0.947,-3215.18,0.784,-3215.18,0.775,3215.18,0.792,3215.18,0.82
29329498.504,-3215.18,0.935,-3215.18,0.952,-2572.14,0.767,-2491.76,0.756,3215.18,0.77,3215.18,0.801
29329698.504,-3215.18,0.945,-3215.18,0.957,-1446.83,0.768,-1125.31,0.758,3215.18,0.762,3215.18,0.785
29329898.504,-3215.18,0.953,-3215.18,0.962,-562.66,0.782,-401.9,0.772,3215.18,0.768,3215.18,0.782
29330098.504,-3215.18,0.956,-3215.18,0.962,0.0,0.801,80.38,0.79,1125.31,0.791,3215.18,0.785
29330298.504,-3215.18,0.955,-3215.18,0.959,562.66,0.822,562.66,0.811,1527.21,0.813,3215.18,0.789
29330498.504,-3215.18,0.953,-3215.18,0.956,964.55,0.841,1044.93,0.83,1687.97,0.82,3215.18,0.789
29330698.504,-3215.18,0.95,-3215.18,0.951,1366.45,0.851,1366.45,0.842,1848.73,0.812,3215.18,0.777
29330898.504,-3215.18,0.945,-3215.18,0.944,1607.59,0.85,1687.97,0.844,1607.59,0.79,3215.18,0.747
29331098.504,-3215.18,0.937,-3215.18,0.936,1607.59,0.84,1687.97,0.838,2089.86,0.754,3215.18,0.701
29331298.504,-3215.18,0.928,-3215.18,0.927,1205.69,0.828,1205.69,0.832,2652.52,0.708,-3215.18,0.693
29331498.504,-3215.18,0.917,-3215.18,0.915,1205.69,0.818,1125.31,0.828,3215.18,0.657,-3215.18,0.742
29331698.504,-3215.18,0.906,-3215.18,0.904,1527.21,0.797,1527.21,0.815,-3215.18,0.731,-3215.18,0.801
29331898.504,-3215.18,0.896,-3215.18,0.893,2089.86,0.767,2089.86,0.792,-3215.18,0.813,-3215.18,0.856
29332098.504,-3215.18,0.887,-3215.18,0.883,2813.28,0.731,2813.28,0.764,-3215.18,0.872,-3215.18,0.892
29332298.504,-3215.18,0.879,-3215.18,0.874,3215.18,0.672,3215.18,0.72,-3215.18,0.906,-3215.18,0.914
29332498.504,-3215.18,0.869,-3215.18,0.864,-3215.18,0.671,nan,0.63,-3215.18,0.928,-3215.18,0.927
29332698.504,-3215.18,0.859,-3215.18,0.853,-3215.18,0.783,-3215.18,0.748,-3215.18,0.937,-3215.18,0.932
29332898.504,-3215.18,0.848,-3215.18,0.842,-3215.18,0.864,-3215.18,0.839,-3215.18,0.937,-3215.18,0.931
29333098.504,-3215.18,0.837,-3215.18,0.831,-3215.18,0.907,-3215.18,0.893,-3215.18,0.932,-3215.18,0.925
29333298.504,-3215.18,0.827,-3215.18,0.82,-3215.18,0.919,-3215.18,0.912,-3215.18,0.927,-3215.18,0.919
29333498.504,-3215.18,0.816,-3215.18,0.811,-3215.18,0.914,-3215.18,0.91,-3215.18,0.921,-3215.18,0.913
29333698.504,-2652.52,0.805,-2491.76,0.801,-3215.18,0.901,-3215.18,0.898,-3215.18,0.915,-3215.18,0.907
29333898.504,-1848.73,0.799,-1768.35,0.796,-3215.18,0.889,-3215.18,0.886,-3215.18,0.908,-3215.18,0.9
29334098.504,-1125.31,0.8,-964.55,0.798,-3215.18,0.879,-3215.18,0.876,-3215.18,0.9,-3215.18,0.891
29334298.504,-401.9,0.806,-241.14,0.805,-3215.18,0.865,-3215.18,0.864,-3215.18,0.89,-3215.18,0.88
29334498.504,401.9,0.816,562.66,0.815,-2572.14,0.851,-2411.38,0.852,-3215.18,0.879,-3215.18,0.868
29334698.504,1044.93,0.829,1286.07,0.828,-1768.35,0.849,-1607.59,0.853,-3215.18,0.868,-3215.18,0.857
29334898.504,1768.35,0.843,1929.11,0.843,-1044.93,0.856,-964.55,0.864,-3215.18,0.857,-3215.18,0.844
29335098.504,2331.0,0.86,2572.14,0.859,-401.9,0.869,-321.52,0.879,-3215.18,0.845,-2572.14,0.832
29335298.504,2974.04,0.878,3215.18,0.877,241.14,0.88,241.14,0.892,-2491.76,0.833,-1768.35,0.824
29335498.504,3215.18,0.894,3215.18,0.893,884.17,0.887,884.17,0.899,-1768.35,0.826,-1044.93,0.823
29335698.504,3215.18,0.905,3215.18,0.904,1607.59,0.89,1607.59,0.903,-1044.93,0.824,-321.52,0.824
29335898.504,3215.18,0.91,3215.18,0.908,2331.0,0.895,2250.62,0.907,-321.52,0.824,321.52,0.828
29336098.504,3215.18,0.909,3215.18,0.905,2974.04,0.906,2893.66,0.917,401.9,0.826,964.55,0.833
29336298.504,3215.18,0.902,3215.18,0.897,3215.18,0.923,3215.18,0.932,1044.93,0.83,1687.97,0.84
29336498.504,3215.18,0.888,3215.18,0.884,3215.18,0.932,3215.18,0.939,1768.35,0.835,2331.0,0.849
29336698.504,3215.18,0.869,3215.18,0.864,3215.18,0.935,3215.18,0.938,2491.76,0.843,3054.42,0.862
29336898.504,3215.18,0.842,3215.18,0.838,3215.18,0.935,3215.18,0.932,3215.18,0.857,3215.18,0.877
29337098.504,3215.18,0.802,3215.18,0.799,3215.18,0.939,3215.18,0.927,3215.18,0.868,3215.18,0.886
29337298.504,3215.18,0.757,3215.18,0.756,3215.18,0.938,3215.18,0.914,3215.18,0.874,3215.18,0.889
29337498.504,-3215.18,0.721,-3215.18,0.726,3215.18,0.921,3215.18,0.875,3215.18,0.877,3215.18,0.89
29337698.504,-3215.18,0.766,-3215.18,0.769,3215.18,0.866,3215.18,0.771,3215.18,0.874,3215.18,0.888
29337898.504,-3215.18,0.8,-3215.18,0.8,3215.18,0.777,nan,0.615,3215.18,0.866,3215.18,0.88
29338098.504,-3215.18,0.821,-3215.18,0.82,3215.18,0.667,nan,0.531,3215.18,0.852,3215.18,0.864
29338298.504,-3215.18,0.833,-3215.18,0.833,nan,0.598,nan,0.572,3215.18,0.83,3215.18,0.842
29338498.504,-3215.18,0.841,-3215.18,0.843,nan,0.554,nan,0.549,3215.18,0.804,3215.18,0.815
29338698.504,-3215.18,0.848,-3215.18,0.851,nan,0.518,-3215.18,0.708,3215.18,0.772,3215.18,0.784
29338898.504,-3215.18,0.856,-3215.18,0.859,-3215.18,0.727,-3215.18,0.835,3215.18,0.735,3215.18,0.747
29339098.504,-3215.18,0.862,-3215.18,0.864,-3215.18,0.855,-3215.18,0.898,-3215.18,0.75,-3215.18,0.741
29339298.504,-3215.18,0.863,-3215.18,0.864,-3215.18,0.889,-3215.18,0.902,-3215.18,0.781,-3215.18,0.774
29339498.504,-3215.18,0.86,-3215.18,0.859,-3215.18,0.874,-2813.28,0.874,-3215.18,0.807,-3215.18,0.803
29339698.504,-3215.18,0.856,-3215.18,0.855,-2089.86,0.856,-1687.97,0.861,-3215.18,0.824,-3215.18,0.825
29339898.504,-3215.18,0.852,-3215.18,0.85,-1286.07,0.855,-964.55,0.864,-3215.18,0.834,-3215.18,0.84
29340098.504,-3215.18,0.846,-3215.18,0.842,-803.79,0.858,-401.9,0.872,-3215.18,0.84,-3215.18,0.849
29340298.504,-2813.28,0.836,-2491.76,0.832,-562.66,0.859,-80.38,0.88,-3215.18,0.841,-3215.18,0.852
29340498.504,-2009.48,0.828,-1768.35,0.826,-401.9,0.857,160.76,0.883,-3215.18,0.841,-3215.18,0.853
29340698.504,-1286.07,0.822,-1044.93,0.821,-160.76,0.848,321.52,0.879,-3215.18,0.839,-3215.18,0.851
29340898.504,-562.66,0.817,-401.9,0.817,160.76,0.837,562.66,0.872,-3215.18,0.834,-3215.18,0.846
29341098.504,80.38,0.813,321.52,0.813,401.9,0.829,884.17,0.865,-3215.18,0.83,-3215.18,0.84
29341298.504,803.79,0.81,1044.93,0.812,964.55,0.822,1366.45,0.858,-3215.18,0.83,-3215.18,0.837
29341498.504,1527.21,0.811,1848.73,0.816,1607.59,0.818,1929.11,0.853,-3215.18,0.831,-3215.18,0.834
29341698.504,2331.0,0.819,2652.52,0.827,2331.0,0.82,2732.9,0.857,-3215.18,0.831,-3215.18,0.829
29341898.504,3134.8,0.836,3215.18,0.846,3215.18,0.833,3215.18,0.876,-3215.18,0.83,-3215.18,0.824
29342098.504,3215.18,0.856,3215.18,0.866,3215.18,0.852,3215.18,0.889,-3215.18,0.828,-3215.18,0.818
29342298.504,3215.18,0.874,3215.18,0.883,3215.18,0.869,3215.18,0.895,-3215.18,0.826,-3215.18,0.814
29342498.504,3215.18,0.89,3215.18,0.899,3215.18,0.879,3215.18,0.893,-3215.18,0.823,-3215.18,0.809
29342698.504,3215.18,0.904,3215.18,0.914,3215.18,0.879,3215.18,0.879,-3215.18,0.82,-3215.18,0.805
29342898.504,3215.18,0.917,3215.18,0.925,3215.18,0.871,3215.18,0.857,-3215.18,0.813,-3215.18,0.8
29343098.504,3215.18,0.927,3215.18,0.934,3215.18,0.854,3215.18,0.823,-3054.42,0.806,-2893.66,0.794
29343298.504,3215.18,0.933,3215.18,0.94,3215.18,0.829,3215.18,0.776,-2331.0,0.799,-2089.86,0.791
29343498.504,3215.18,0.938,3215.18,0.944,3215.18,0.798,1768.35,0.734,-1527.21,0.795,-1286.07,0.791
29343698.504,3215.18,0.942,3215.18,0.948,3215.18,0.765,2089.86,0.681,-803.79,0.794,-562.66,0.793
29343898.504,3215.18,0.946,3215.18,0.953,3215.18,0.721,nan,0.598,-80.38,0.794,160.76,0.797
29344098.504,3215.18,0.95,3215.18,0.959,nan,0.644,nan,0.591,643.04,0.797,803.79,0.804
29344298.504,3215.18,0.953,3215.18,0.963,-3215.18,0.753,-3215.18,0.758,1366.45,0.803,1527.21,0.813
29344498.504,3215.18,0.954,3215.18,0.964,-3215.18,0.846,-3215.18,0.862,2089.86,0.812,2331.0,0.824
29344698.504,3215.18,0.955,3215.18,0.964,-3215.18,0.904,-3215.18,0.921,2893.66,0.826,3134.8,0.84
29344898.504,3215.18,0.959,3215.18,0.967,-3215.18,0.931,-3215.18,0.948,3215.18,0.845,3215.18,0.86
29345098.504,3215.18,0.962,3215.18,0.963,-3215.18,0.936,-3215.18,0.953,3215.18,0.863,3215.18,0.879
29345298.504,3215.18,0.962,3215.18,0.951,-3215.18,0.93,-3215.18,0.942,3215.18,0.882,3215.18,0.897
29345498.504,3215.18,0.961,3215.18,0.932,-3215.18,0.919,-3215.18,0.93,3215.18,0.899,3215.18,0.913
29345698.504,3215.18,0.954,3215.18,0.91,-3215.18,0.913,-3215.18,0.922,3215.18,0.915,3215.18,0.928
29345898.504,3215.18,0.927,3215.18,0.87,-3215.18,0.906,-3215.18,0.913,3215.18,0.927,3215.18,0.94
29346098.504,3215.18,0.84,3215.18,0.749,-3215.18,0.894,-3134.8,0.899,3215.18,0.937,3215.18,0.948
29346298.504,3215.18,0.683,nan,0.529,-2652.52,0.88,-2331.0,0.887,3215.18,0.943,3215.18,0.954
29346498.504,nan,0.517,nan,0.311,-1848.73,0.876,-1527.21,0.888,3215.18,0.948,3215.18,0.957
29346698.504,nan,0.341,nan,0.185,-964.55,0.881,-723.41,0.897,3215.18,0.952,3215.18,0.96
29346898.504,nan,0.411,nan,0.271,-241.14,0.893,-80.38,0.906,3215.18,0.953,3215.18,0.961
29347098.504,nan,0.597,nan,0.478,401.9,0.9,562.66,0.897,3215.18,0.951,3215.18,0.959
29347298.504,-2652.52,0.686,nan,0.599,964.55,0.889,1125.31,0.855,3215.18,0.944,3215.18,0.952
29347498.504,-2411.38,0.738,-1687.97,0.681,1446.83,0.849,1527.21,0.778,3215.18,0.936,3215.18,0.942
29347698.504,-2250.62,0.774,-1687.97,0.732,1848.73,0.782,1687.97,0.677,3215.18,0.921,3215.18,0.928
29347898.504,-2089.86,0.802,-1687.97,0.771,1929.11,0.688,nan,0.561,3215.18,0.907,3215.18,0.909
29348098.504,-1848.73,0.829,-1607.59,0.805,nan,0.584,nan,0.496,3215.18,0.887,3215.18,0.889
29348298.504,-1687.97,0.856,-1607.59,0.84,nan,0.522,nan,0.489,3215.18,0.879,3215.18,0.88
29348498.504,-1366.45,0.876,-1366.45,0.868,nan,0.492,nan,0.544,3215.18,0.881,3215.18,0.891
29348698.504,-964.55,0.889,-1044.93,0.887,nan,0.545,-3215.18,0.676,3215.18,0.891,3215.18,0.906
29348898.504,-482.28,0.894,-562.66,0.895,-3215.18,0.692,-3215.18,0.784,3215.18,0.892,3215.18,0.915
29349098.504,160.76,0.891,0.0,0.895,-3215.18,0.799,-3215.18,0.856,3215.18,0.897,3215.18,0.915
29349298.504,803.79,0.887,643.04,0.892,-3215.18,0.869,-3215.18,0.9,3215.18,0.91,3215.18,0.92
29349498.504,1527.21,0.885,1366.45,0.889,-3215.18,0.909,-3215.18,0.923,3215.18,0.914,3215.18,0.933
29349698.504,2250.62,0.888,2089.86,0.891,-3215.18,0.927,-3215.18,0.932,3215.18,0.918,3215.18,0.932
29349898.504,2974.04,0.901,2732.9,0.901,-3215.18,0.93,-3215.18,0.927,3215.18,0.919,3215.18,0.927
29350098.504,3215.18,0.922,3215.18,0.921,-3215.18,0.922,-3215.18,0.914,3215.18,0.931,3215.18,0.927
29350298.504,3215.18,0.937,3215.18,0.936,-3215.18,0.908,-3215.18,0.898,3215.18,0.935,3215.18,0.919
29350498.504,3215.18,0.947,3215.18,0.945,-3215.18,0.891,-3215.18,0.879,3215.18,0.939,3215.18,0.843
29350698.504,3215.18,0.954,3215.18,0.947,-3215.18,0.871,-3215.18,0.858,3215.18,0.938,3215.18,0.682
29350898.504,3215.18,0.959,3215.18,0.947,-3134.8,0.85,-2572.14,0.837,3215.18,0.916,nan,0.417
29351098.504,3215.18,0.962,3215.18,0.942,-2411.38,0.831,-1848.73,0.821,3215.18,0.85,nan,0.641
29351298.504,3215.18,0.944,3215.18,0.906,-1768.35,0.814,-1125.31,0.808,3215.18,0.728,-3134.8,0.753
29351498.504,3215.18,0.889,3215.18,0.817,-964.55,0.8,-401.9,0.799,nan,0.578,-2411.38,0.822
29351698.504,3215.18,0.806,3215.18,0.697,-241.14,0.788,321.52,0.791,nan,0.453,-3134.8,0.846
29351898.504,3215.18,0.72,nan,0.612,562.66,0.779,1125.31,0.785,nan,0.57,-2411.38,0.836
29352098.504,nan,0.597,nan,0.587,1286.07,0.772,1848.73,0.782,nan,0.626,-2331.0,0.852
29352298.504,nan,0.546,nan,0.581,2009.48,0.768,2652.52,0.781,-2009.48,0.696,-2331.0,0.885
29352498.504,nan,0.566,nan,0.585,2813.28,0.768,3215.18,0.784,-2652.52,0.775,-1607.59,0.893
29352698.504,nan,0.536,nan,0.548,3215.18,0.771,3215.18,0.786,-1768.35,0.841,-803.79,0.919
29352898.504,nan,0.485,nan,0.527,3215.18,0.773,3215.18,0.786,-1446.83,0.88,0.0,0.93
29353098.504,nan,0.503,nan,0.56,3215.18,0.777,3215.18,0.787,-1527.21,0.914,723.41,0.934
29353298.504,nan,0.577,nan,0.6,3215.18,0.786,3215.18,0.792,-643.04,0.936,803.79,0.923
29353498.504,nan,0.642,nan,0.626,3215.18,0.798,3215.18,0.801,562.66,0.919,803.79,0.904
29353698.504,160.76,0.729,-482.28,0.692,3215.18,0.813,3215.18,0.813,643.04,0.912,884.17,0.852
29353898.504,0.0,0.826,-482.28,0.798,3215.18,0.829,3215.18,0.827,643.04,0.88,1446.83,0.788
29354098.504,241.14,0.889,-80.38,0.874,3215.18,0.846,3215.18,0.842,723.41,0.846,1446.83,0.716
29354298.504,562.66,0.928,241.14,0.942,3215.18,0.862,3215.18,0.857,723.41,0.806,803.79,0.671
29354498.504,643.04,0.933,482.28,0.982,3215.18,0.874,3215.18,0.87,643.04,0.762,803.79,0.692
29354698.504,562.66,0.913,562.66,0.979,3215.18,0.883,3215.18,0.879,723.41,0.738,723.41,0.693
29354898.504,643.04,0.887,723.41,0.942,3215.18,0.889,3215.18,0.885,723.41,0.706,723.41,0.708
29355098.504,884.17,0.828,964.55,0.876,3215.18,0.889,3215.18,0.886,723.41,0.66,1205.69,0.666
29355298.504,1205.69,0.732,1286.07,0.789,3215.18,0.884,3215.18,0.882,nan,0.543,723.41,0.661
29355498.504,nan,0.612,1607.59,0.685,3215.18,0.873,3215.18,0.871,nan,0.492,nan,0.636
29355698.504,nan,0.499,nan,0.581,3215.18,0.854,3215.18,0.852,nan,0.482,562.66,0.685
29355898.504,nan,0.426,nan,0.492,3215.18,0.825,3215.18,0.823,nan,0.537,401.9,0.711
29356098.504,nan,0.473,nan,0.463,3215.18,0.788,3215.18,0.784,241.14,0.683,562.66,0.787
29356298.504,nan,0.639,nan,0.633,3215.18,0.745,3215.18,0.737,401.9,0.783,643.04,0.78
29356498.504,-3215.18,0.721,-3215.18,0.73,-3215.18,0.743,-3215.18,0.75,482.28,0.766,884.17,0.697
29356698.504,-3215.18,0.773,-3215.18,0.788,-3215.18,0.788,-3215.18,0.796,482.28,0.663,nan,0.561
29356898.504,-2572.14,0.821,-2893.66,0.833,-3215.18,0.823,-3215.18,0.831,nan,0.551,nan,0.444
29357098.504,-2009.48,0.866,-2250.62,0.873,-3215.18,0.847,-3215.18,0.856,nan,0.46,nan,0.391
29357298.504,-1527.21,0.9,-1607.59,0.903,-3215.18,0.865,-3215.18,0.873,nan,0.436,nan,0.424
29357498.504,-884.17,0.92,-964.55,0.919,-3215.18,0.878,-3215.18,0.883,nan,0.52,nan,0.547
29357698.504,-241.14,0.928,-241.14,0.925,-3215.18,0.886,-3215.18,0.889,nan,0.615,nan,0.63
29357898.504,321.52,0.929,401.9,0.925,-3215.18,0.89,-3215.18,0.889,-884.17,0.696,-1125.31,0.695
29358098.504,884.17,0.92,964.55,0.915,-3215.18,0.889,-3215.18,0.886,-803.79,0.751,-884.17,0.752
29358298.504,1527.21,0.904,1527.21,0.898,-3215.18,0.885,-3215.18,0.879,-562.66,0.8,-643.04,0.792
29358498.504,2089.86,0.886,2009.48,0.88,-3215.18,0.879,-3215.18,0.871,-321.52,0.831,-723.41,0.833
29358698.504,2652.52,0.868,2572.14,0.863,-3215.18,0.87,-3215.18,0.86,-401.9,0.864,-321.52,0.865
29358898.504,3215.18,0.856,3215.18,0.849,-3215.18,0.859,-3215.18,0.847,-241.14,0.891,-401.9,0.894
29359098.504,3215.18,0.833,3215.18,0.825,-3215.18,0.846,-3054.42,0.832,0.0,0.906,-80.38,0.905
29359298.504,3215.18,0.794,3215.18,0.787,-2974.04,0.831,-2250.62,0.819,321.52,0.907,321.52,0.903
29359498.504,3215.18,0.74,3215.18,0.739,-2170.24,0.82,-1527.21,0.81,723.41,0.888,803.79,0.885
29359698.504,3215.18,0.678,3215.18,0.681,-1446.83,0.814,-803.79,0.806,1205.69,0.859,1366.45,0.853
29359898.504,-3215.18,0.721,-3215.18,0.716,-723.41,0.812,-160.76,0.808,1848.73,0.827,2089.86,0.827
29360098.504,-3215.18,0.814,-3215.18,0.807,0.0,0.814,562.66,0.811,2572.14,0.798,2813.28,0.797
29360298.504,-3215.18,0.876,-3215.18,0.869,723.41,0.818,1286.07,0.818,3215.18,0.767,3215.18,0.76
29360498.504,-3215.18,0.911,-3215.18,0.907,1527.21,0.826,2009.48,0.827,3215.18,0.723,3215.18,0.701
29360698.504,-3215.18,0.924,-3215.18,0.921,2250.62,0.838,2813.28,0.84,-3215.18,0.729,-3215.18,0.731
29360898.504,-3215.18,0.919,-3215.18,0.917,2974.04,0.853,3215.18,0.856,-3215.18,0.795,-3215.18,0.805
29361098.504,-2974.04,0.899,-2893.66,0.899,3215.18,0.87,3215.18,0.87,-3215.18,0.856,-3215.18,0.862
29361298.504,-2170.24,0.889,-2089.86,0.89,3215.18,0.884,3215.18,0.882,-3215.18,0.892,-3215.18,0.895
29361498.504,-1446.83,0.889,-1366.45,0.893,3215.18,0.895,3215.18,0.889,-3215.18,0.907,-3215.18,0.908
29361698.504,-803.79,0.898,-723.41,0.904,3215.18,0.903,3215.18,0.895,-3215.18,0.909,-3215.18,0.907
29361898.504,-160.76,0.913,-80.38,0.919,3215.18,0.91,3215.18,0.899,-3215.18,0.902,-3215.18,0.903
29362098.504,401.9,0.927,482.28,0.933,3215.18,0.916,3215.18,0.902,-3215.18,0.896,-3215.18,0.898
29362298.504,884.17,0.935,964.55,0.94,3215.18,0.921,3215.18,0.904,-3215.18,0.882,-3215.18,0.887
29362498.504,1366.45,0.937,1366.45,0.939,3215.18,0.925,3215.18,0.907,-3215.18,0.867,-3215.18,0.871
29362698.504,1768.35,0.931,1768.35,0.93,3215.18,0.928,3215.18,0.909,-3215.18,0.853,-3215.18,0.853
29362898.504,2170.24,0.919,2089.86,0.916,3215.18,0.93,3215.18,0.911,-3215.18,0.837,-3215.18,0.837
29363098.504,2491.76,0.909,2411.38,0.9,3215.18,0.932,3215.18,0.912,-3215.18,0.821,-3215.18,0.821
29363298.504,2974.04,0.902,2732.9,0.887,3215.18,0.933,3215.18,0.912,-3215.18,0.802,-3134.8,0.804
29363498.504,3215.18,0.902,3054.42,0.877,3215.18,0.934,3215.18,0.911,-3215.18,0.784,-2331.0,0.79
29363698.504,3215.18,0.9,3215.18,0.867,3215.18,0.932,3215.18,0.909,-3215.18,0.771,-1527.21,0.777
29363898.504,3215.18,0.881,3215.18,0.835,3215.18,0.925,3215.18,0.901,-3215.18,0.765,-723.41,0.771
29364098.504,3215.18,0.824,3215.18,0.76,3215.18,0.907,3215.18,0.886,-2813.28,0.759,80.38,0.77
29364298.504,3215.18,0.711,nan,0.617,3215.18,0.877,3215.18,0.861,-2009.48,0.757,884.17,0.776
29364498.504,nan,0.449,nan,0.261,3215.18,0.832,3215.18,0.826,-1205.69,0.762,1687.97,0.784
29364698.504,nan,0.39,nan,0.557,3215.18,0.768,3215.18,0.778,-401.9,0.77,2491.76,0.799
29364898.504,nan,0.554,-3215.18,0.674,3215.18,0.686,3215.18,0.717,401.9,0.786,3215.18,0.817
29365098.504,-1527.21,0.656,-3215.18,0.734,-3215.18,0.761,-3215.18,0.754,1125.31,0.801,3215.18,0.833
29365298.504,-1527.21,0.724,-2652.52,0.773,-3215.18,0.837,-3215.18,0.814,643.04,0.818,3215.18,0.854
29365498.504,-1205.69,0.775,-2009.48,0.806,-3215.18,0.892,-3215.18,0.86,1446.83,0.835,3215.18,0.873
29365698.504,-964.55,0.815,-1607.59,0.836,-3215.18,0.926,-3215.18,0.895,2089.86,0.857,3215.18,0.891
29365898.504,-884.17,0.853,-1286.07,0.869,-3215.18,0.944,-3215.18,0.918,2893.66,0.873,3215.18,0.904
29366098.504,-723.41,0.89,-964.55,0.9,-3215.18,0.95,-3215.18,0.929,3215.18,0.886,3215.18,0.915
29366298.504,-401.9,0.918,-562.66,0.923,-3215.18,0.949,-3215.18,0.933,3215.18,0.891,3215.18,0.908
29366498.504,0.0,0.929,-80.38,0.931,-3215.18,0.945,-3215.18,0.933,3215.18,0.879,3215.18,0.885
29366698.504,562.66,0.926,562.66,0.927,-3215.18,0.937,-3215.18,0.929,3215.18,0.86,3215.18,0.852
29366898.504,1125.31,0.911,1044.93,0.912,-3215.18,0.926,-3215.18,0.92,3215.18,0.83,3215.18,0.802
29367098.504,1768.35,0.889,1687.97,0.891,-3215.18,0.912,-3215.18,0.908,3215.18,0.773,3215.18,0.738
29367298.504,2411.38,0.867,2411.38,0.873,-3215.18,0.897,-3215.18,0.894,3215.18,0.708,-3215.18,0.657
29367498.504,3134.8,0.854,3054.42,0.861,-3215.18,0.88,-3215.18,0.878,-3215.18,0.709,-3215.18,0.748
29367698.504,3215.18,0.841,3215.18,0.853,-2813.28,0.861,-2813.28,0.861,-3215.18,0.778,-3215.18,0.815
29367898.504,3215.18,0.813,3215.18,0.833,-2089.86,0.85,-2089.86,0.85,-3215.18,0.821,-3215.18,0.846
29368098.504,3215.18,0.771,3215.18,0.798,-1366.45,0.843,-1366.45,0.845,-3215.18,0.837,-2572.14,0.859
29368298.504,3215.18,0.712,3215.18,0.745,-643.04,0.841,-643.04,0.844,-2411.38,0.848,-1848.73,0.867
29368498.504,-3215.18,0.741,-3215.18,0.702,80.38,0.843,80.38,0.847,-1768.35,0.86,-1286.07,0.878
29368698.504,-3215.18,0.815,-3215.18,0.785,803.79,0.849,723.41,0.854,-1044.93,0.88,-643.04,0.893
29368898.504,-3215.18,0.866,-3215.18,0.845,1527.21,0.859,1446.83,0.865,-401.9,0.898,-80.38,0.906
29369098.504,-3215.18,0.898,-3215.18,0.886,2250.62,0.872,2089.86,0.879,160.76,0.909,562.66,0.914
29369298.504,-3215.18,0.918,-3215.18,0.913,2893.66,0.89,2813.28,0.896,723.41,0.916,1125.31,0.917
29369498.504,-3215.18,0.928,-3215.18,0.926,3215.18,0.912,3215.18,0.918,1286.07,0.92,1527.21,0.916
29369698.504,-3215.18,0.93,-3215.18,0.931,3215.18,0.93,3215.18,0.934,2009.48,0.918,2089.86,0.917
29369898.504,-3215.18,0.929,-3215.18,0.932,3215.18,0.943,3215.18,0.947,2652.52,0.916,2652.52,0.921
29370098.504,-3215.18,0.928,-3215.18,0.932,3215.18,0.953,3215.18,0.956,3215.18,0.919,3134.8,0.929
29370298.504,-3215.18,0.923,-3215.18,0.928,3215.18,0.959,3215.18,0.961,3215.18,0.928,3215.18,0.94
29370498.504,-3215.18,0.916,-3215.18,0.921,3215.18,0.962,3215.18,0.965,3215.18,0.938,3215.18,0.948
29370698.504,-3215.18,0.907,-3215.18,0.912,3215.18,0.965,3215.18,0.967,3215.18,0.942,3215.18,0.955
29370898.504,-3215.18,0.896,-3215.18,0.899,3215.18,0.965,3215.18,0.967,3215.18,0.944,3215.18,0.962
